16:08:37.972 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.Infolabz.journalApp.JournalApplicationTests], using SpringBootContextLoader
16:08:41.224 [cluster-rtt-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:6, serverValue:50536}] to ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017
16:08:41.224 [cluster-rtt-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:51608}] to ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017
16:08:41.224 [cluster-rtt-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:53263}] to ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017
16:08:41.224 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:51608}] to ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017
16:08:41.225 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=346184000, setName='atlas-103rjr-shard-0', canonicalAddress=ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017, hosts=[ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=34, topologyVersion=TopologyVersion{processId=68700e9eab1455deaa598ba3, counter=3}, lastWriteDate=Sun Jul 13 16:08:41 IST 2025, lastUpdateTimeNanos=331043584636200}
16:08:41.225 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=346184000, setName='atlas-103rjr-shard-0', canonicalAddress=ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017, hosts=[ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=34, topologyVersion=TopologyVersion{processId=68700e28d0dfadfe3ea0ec4c, counter=4}, lastWriteDate=Sun Jul 13 16:08:41 IST 2025, lastUpdateTimeNanos=331043584636200}
16:08:41.225 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=346184200, setName='atlas-103rjr-shard-0', canonicalAddress=ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017, hosts=[ac-hywcekt-shard-00-00.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-02.ddxszfd.mongodb.net:27017, ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff000000000000003a, setVersion=34, topologyVersion=TopologyVersion{processId=68700e63a6df174c26b3dad8, counter=6}, lastWriteDate=Sun Jul 13 16:08:41 IST 2025, lastUpdateTimeNanos=331043584636200}
16:08:41.228 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max election id to 7fffffff000000000000003a from replica set primary ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017
16:08:41.228 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max set version to 34 from replica set primary ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017
16:08:41.228 [cluster-ClusterId{value='68738cb0a8824e7a088d1a15', description='null'}-ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017
16:08:41.542 [main] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:53271}] to ac-hywcekt-shard-00-01.ddxszfd.mongodb.net:27017
16:08:42.048 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3b96f8b0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2b170932, org.springframework.security.web.context.SecurityContextPersistenceFilter@5c53c235, org.springframework.security.web.header.HeaderWriterFilter@51fe7f15, org.springframework.security.web.authentication.logout.LogoutFilter@314b7945, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5bb2fb2b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1b409a79, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3a45afd4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1fc0d9b4, org.springframework.security.web.session.SessionManagementFilter@7a55fb81, org.springframework.security.web.access.ExceptionTranslationFilter@1b31af02, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@19705650]
16:08:42.762 [main] INFO  c.I.j.JournalApplicationTests - Started JournalApplicationTests in 4.512 seconds (JVM running for 5.458)
16:08:42.804 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.Infolabz.journalApp.service.UserDetailsServiceImplTests], using SpringBootContextLoader
16:08:42.805 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.Infolabz.journalApp.service.UserDetailsServiceImplTests]: no resource found for suffixes {-context.xml, Context.groovy}.
16:08:42.805 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.Infolabz.journalApp.service.UserDetailsServiceImplTests]: UserDetailsServiceImplTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
16:08:42.818 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.Infolabz.journalApp.JournalApplication for test class com.Infolabz.journalApp.service.UserDetailsServiceImplTests
16:08:42.821 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
16:08:42.822 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3c4059a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4b336cc8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@2570b316, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56881196, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@75c33608, org.springframework.test.context.support.DirtiesContextTestExecutionListener@25464154, org.springframework.test.context.transaction.TransactionalTestExecutionListener@58ebee9, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@131c0b6f, org.springframework.test.context.event.EventPublishingTestExecutionListener@7f030c72, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@68d8ae27, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@18513c23, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6be50b35, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@ce2eaa7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2166c48a, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@304744a1]
16:08:43.343 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.Infolabz.journalApp.service.UserServiceTests], using SpringBootContextLoader
16:08:43.343 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.Infolabz.journalApp.service.UserServiceTests]: no resource found for suffixes {-context.xml, Context.groovy}.
16:08:43.344 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.Infolabz.journalApp.service.UserServiceTests]: UserServiceTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
16:08:43.345 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.Infolabz.journalApp.JournalApplication for test class com.Infolabz.journalApp.service.UserServiceTests
16:08:43.346 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
16:08:43.347 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@63636de0, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3494a35e, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@352ce817, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@716e6fa5, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@91a1005, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1885dc2b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4a3bf37c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@48aaaed9, org.springframework.test.context.event.EventPublishingTestExecutionListener@116915f1, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27bbe773, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@328e50eb, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2fcffc05, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@76d0a290, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@ea84346, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4e614370]
